id_jogo_cbf,source,quantity,price,amount
142322b_2024,CADEIRA ASSENTO - CADEIRA SUPERIRO/INFERIOR/TRIBUNA VISITANTE - INTEIRA,19,160.0,3040.0
142322b_2024,CADEIRA ASSENTO CADEIRA SUPERIRO/INFERIOR/TRIBUNA VISITANTE - ΜΕΙΑ,10,80.0,800.0
142322b_2024,CADEIRA ASSENTO CADEIRA VERMELHO SUPERIOR/INFERIOR - INTEIRA,78,42.5,3315.0
142322b_2024,CADEIRA ASSENTO CADEIRA VERMELHO SUPERIOR/INFERIOR - INTEIRA,382,59.5,22729.0
142322b_2024,CADEIRA ASSENTO CADEIRA VERMELHO SUPERIOR/INFERIOR - INTEIRA,103,68.0,7004.0
142322b_2024,CADEIRA ASSENTO CAMAROTE BRAHMA - INTEIRA,5,500.0,2500.0
142322b_2024,CADEIRA ASSENTO CAMAROTE BRAHMA - MEIAΑ,18,250.0,4500.0
142322b_2024,"CADEIRA ASSENTO - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",1587,0.0,0.0
142322b_2024,"CADEIRA ASSENTO CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",972,0.0,0.0
142322b_2024,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,704,63.0,44352.0
142322b_2024,CADEIRA ASSENTO ROXO INFERIOR - MEIA,360,90.0,32400.0
142322b_2024,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,71,180.0,12780.0
142322b_2024,CADEIRA ASSENTO ROXO SUPERIOR - MEIA,800,80.0,64000.0
142322b_2024,CADEIRA ASSENTO ROXO SUPERIOR - INTEIRA,34,64.0,2176.0
142322b_2024,CADEIRA ASSENTO ROXO SUPERIOR - INTEIRA,108,160.0,17280.0
142322b_2024,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,334,56.0,18704.0
142322b_2024,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,53,72.0,3816.0
142322b_2024,CADEIRA ASSENTO SOCIO - INTEIRA,3676,20.0,73520.0
142322b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - INTEIRA,7,300.0,2100.0
142322b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - INTEIRA,5,300.0,1500.0
142322b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - ΜΕΙΑ,15,150.0,2250.0
142322b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - ΜΕΙΑ,32,150.0,4800.0
142322b_2024,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - INTEIRA,112,76.5,8568.0
142322b_2024,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - INTEIRA,127,170.0,21590.0
142322b_2024,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - MEIA,1123,85.0,95455.0
142322b_2024,GRATUIDADE - INTEIRA,129,0.0,0.0
142323b_2024,SETOR ARQUIBANCADA - INTEIRA,1120,100.0,112000.0
142323b_2024,SETOR ARQUIBANCADA - ΜΕΙΑ,4750,50.0,237500.0
142323b_2024,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - INTEIRA,400,40.0,16000.0
142323b_2024,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - ΜΕΙΑ,700,20.0,14000.0
142323b_2024,SETOR ARQUIBANCADA - CORPORATIVO CLUBE - INTEIRA,847,1.0,847.0
142323b_2024,SETOR ARQUIBANCADA - SMV - INTEIRA,20043,20.0,400860.0
142323b_2024,SETOR ARQUIBANCADA - SMV SEM FROTEIRAS - INTEIRA,75,30.0,2250.0
142323b_2024,SETOR ARQUIBANCADA - SMV VERMELHO/PRETO - INTEIRA,80,40.0,3200.0
142323b_2024,SETOR ARQUIBANCADA - VISITANΤΕ - ΜΕΙΑ,1300,90.0,130000.0
142323b_2024,SETOR ARQUIBANCADA - VISITANTE - INTEIRA,90,50.0,4500.0
142323b_2024,SETOR CADEIRA - INTEIRA,250,160.0,40000.0
142323b_2024,SETOR CADEIRA - ΜΕΙΑ,593,80.0,47440.0
142323b_2024,SETOR CADEIRA - CADEIRA SMV - INTEIRA,60,32.0,1920.0
142323b_2024,SETOR CADEIRA - SMV VERMELHO/PRETO - INTEIRA,30,64.0,1920.0
142323b_2024,SOU MAIS VITÓRIA SOCIAIS,60,20.0,1200.0
142323b_2024,SOU MAIS VITÓRIA SOCIAIS - SMV SEM FRONTEIRAS - INTEIRA,150,48.0,7200.0
142324b_2024,Cadeira Norte inteira,1456,80.0,116480.0
142324b_2024,Cadeira Norte Meia,7445,40.0,297800.0
142324b_2024,Cadeira Norte Sócio Diamante,7357,40.0,294280.0
142324b_2024,Cadeira Norte Sócio Platina e Ouro,1386,40.0,55440.0
142324b_2024,Cadeira Norte Sócio Prata,515,40.0,20600.0
142324b_2024,Cadeira Norte Sócio Antigos e Bronze,434,40.0,17360.0
142324b_2024,Cadeira Norte Pacotes,2186,40.0,87440.0
142324b_2024,Cadeira Sul Inteira,3968,80.0,317440.0
142324b_2024,Cadeira Sul Meia,6240,40.0,249600.0
142324b_2024,Cadeira Sul Sócio Diamante,1598,40.0,63920.0
142324b_2024,Cadeira Sul Sócio Platina e Ouro,544,40.0,21760.0
142324b_2024,Cadeira Sul Sócio Prata,359,40.0,14360.0
142324b_2024,Cadeira Sul Sócio Antigo e Bronze,208,40.0,8320.0
142324b_2024,Cadeira Sul Pacotes,0,40.0,0.0
142324b_2024,Cadeira Leste Inferior Inteira,1551,100.0,155100.0
142324b_2024,Cadeira Leste Inferior Meia,2621,50.0,131050.0
142324b_2024,Cadeira Leste Inferior Sócio Diamante,1722,50.0,86100.0
142324b_2024,Cadeira Leste Inferior Sócio Platina e Ouro,516,50.0,25800.0
142324b_2024,Cadeira Leste Inferior Sócio Prata,202,50.0,10100.0
142324b_2024,Cadeira Leste Inferior Sócio Antigos e Bronze,117,50.0,5850.0
142324b_2024,Cadeira Leste Inferior Pacotes,268,50.0,13400.0
142324b_2024,Cadeira Leste Superior Inteira,1875,80.0,150000.0
142324b_2024,Cadeira Leste Superior Meia,3634,40.0,145360.0
142324b_2024,Cadeira Leste Superior Sócio Diamante,1699,40.0,67960.0
142324b_2024,Cadeira Leste Superior Sócio Platina e Ouro,676,40.0,27040.0
142324b_2024,Cadeira Leste Superior Sócio Prata,360,40.0,14400.0
142324b_2024,Cadeira Leste Superior Sócio Antigos e Bronze,151,40.0,6040.0
142324b_2024,Cadeira Leste Superior Pacotes,465,40.0,18600.0
142324b_2024,Cadeira Oeste Inferior Inteira,826,100.0,82600.0
142324b_2024,Cadeira Oeste Inferior Meia,1562,50.0,78100.0
142324b_2024,Cadeira Oeste Inferior Sócio Diamante,1218,50.0,60900.0
142324b_2024,Cadeira Oeste Inferior Sócio Platina e Ouro,395,50.0,19750.0
142324b_2024,Cadeira Oeste Inferior Sócio Prata,183,50.0,9150.0
142324b_2024,Cadeira Oeste Inferior Sócio Antigos e Bronze,96,50.0,4800.0
142324b_2024,Cadeira Oeste Inferior Pacotes,0,50.0,0.0
142324b_2024,Cadeira Maracanã Mais Inteira,175,425.0,74375.0
142324b_2024,Cadeira Maracanã Mais Meia,454,212.5,96475.0
142324b_2024,Cadeira Maracanã Mais Sócio Diamante,794,212.5,168725.0
142324b_2024,Cadeira Maracanã Mais Sócio Platina e Ouro,99,212.5,21037.5
142324b_2024,Cadeira Maracanã Mais Sócio Prata,30,212.5,6375.0
142324b_2024,Cadeira Maracanã Mais Sócio Antigos e Bronze,23,212.5,4887.5
142324b_2024,Cadeira Maracanã Mais Pacotes,22,212.5,4675.0
142324b_2024,Cadeira Sul Inteira Visitante,60,80.0,4800.0
142324b_2024,Cadeira Sul Meia Visitante,39,40.0,1560.0
142324b_2024,Cadeira Ypiranga Leste Superior,350,64.0,22400.0
142324b_2024,Ingresso Promocional,1957,40.0,78280.0
142324b_2024,Camarote Promocional,1803,40.0,72120.0
142324b_2024,Cadeiras Cativas,1983,,0.0
142324b_2024,Tribuna,51,,0.0
142324b_2024,Gratuidades por força de Lei,1768,,0.0
142325b_2024,NORTE INTEIRA,1228,80.0,98240.0
142325b_2024,NORTE MΕΙΑ,1636,40.0,65440.0
142325b_2024,NORTE BRANCO,400,40.0,16000.0
142325b_2024,NORTE SÓCIO PRETO,315,40.0,12600.0
142325b_2024,NORTE SÓCIO ACOMPANHANTE GLORIOSO,168,40.0,6720.0
142325b_2024,NORTE SÓCIO ALVINEGRO OFF,27,40.0,1080.0
142325b_2024,NORTE SÓCIO GLORIOSO 100%,60,40.0,2400.0
142325b_2024,NORTE SÓCIO ALVINEGRO 100%,138,40.0,5520.0
142325b_2024,LESTE INFERIOR INTEIRA,161,250.0,40250.0
142325b_2024,LESTE INFERIOR MEIA,497,125.0,62125.0
142325b_2024,LESTE INFERIOR SÓCIO BRANCO,202,125.0,25250.0
142325b_2024,LESTE INFERIOR SÓCIO PRETO,368,125.0,46000.0
142325b_2024,LESTE INFERIOR SÓCIO ACOMPANHANTE GLORIOSO,657,125.0,82125.0
142325b_2024,LESTE INFERIOR SÓCIO ALVINEGRO OFF,116,125.0,14500.0
142325b_2024,LESTE INFERIOR SÓCIO GLORIOSO 100%,889,125.0,111125.0
142325b_2024,LESTE INFERIOR SÓCIO ALVINEGRO 100%,2488,125.0,311000.0
142325b_2024,OESTE INFERIOR INTEIRA,177,250.0,44250.0
142325b_2024,OESTE INFERIOR MEΙΑ,473,125.0,59125.0
142325b_2024,OESTE INFERIOR SÓCIO BRANCO,264,125.0,33000.0
142325b_2024,OESTE INFERIOR SÓCIO PRETO,486,125.0,60750.0
142325b_2024,OESTE INFERIOR SÓCIO ACOMPANHANTE GLORIOSO,529,125.0,66125.0
142325b_2024,OESTE INFERIOR SÓCIO ALVINEGRO OFF,149,125.0,18625.0
142325b_2024,OESTE INFERIOR SÓCIO GLORIOSO 100%,729,125.0,91125.0
142325b_2024,OESTE INFERIOR SÓCIO ALVINEGRO 100%,1646,125.0,205750.0
142325b_2024,LESTE SUPERIOR INTEIRA,606,100.0,60600.0
142325b_2024,LESTE SUPERIOR MEIΑ,1855,50.0,92750.0
142325b_2024,LESTE SUPERIOR SÓCIO BRANCO,1464,50.0,73200.0
142325b_2024,LESTE SUPERIOR SÓCIO PRETO,1856,50.0,92800.0
142325b_2024,LESTE SUPERIOR SÓCIO ACOMPANHANTE GLORIOSO,1097,50.0,54850.0
142325b_2024,LESTE SUPERIOR SÓCIO ALVINEGRO OFF,251,50.0,12550.0
142325b_2024,LESTE SUPERIOR SÓCIO GLORIOSO 100%,656,50.0,32800.0
142325b_2024,LESTE SUPERIOR SÓCIO ALVINEGRO 100%,1980,50.0,99000.0
142325b_2024,OESTE SUPERIOR INTEIRA,943,200.0,188600.0
142325b_2024,OESTE SUPERIOR MEΙΑ,2266,100.0,226600.0
142325b_2024,OESTE SUPERIOR SÓCIO BRANCO,478,100.0,47800.0
142325b_2024,OESTE SUPERIOR SÓCIO PRETO,783,100.0,78300.0
142325b_2024,OESTE SUPERIOR SÓCIO ACOMPANHANTE GLORIOSO,643,100.0,64300.0
142325b_2024,OESTE SUPERIOR SÓCIO ALVINEGRO OFF,110,100.0,11000.0
142325b_2024,OESTE SUPERIOR SÓCIO GLORIOSO 100%,386,100.0,38600.0
142325b_2024,OESTE SUPERIOR SÓCIO ALVINEGRO 100%,739,100.0,73900.0
142325b_2024,SUL INTEIRA,530,80.0,42400.0
142325b_2024,SUL MEIA,649,40.0,25960.0
142325b_2024,SUL BRANCO,177,40.0,7080.0
142325b_2024,SUL SÓCIO PRETO,310,40.0,12400.0
142325b_2024,SUL SÓCIO ACOMPANHANTE GLORIOSO,75,40.0,3000.0
142325b_2024,SUL SÓCIO ALVINEGRO OFF,20,40.0,800.0
142325b_2024,SUL SÓCIO GLORIOSO 100%,32,40.0,1280.0
142325b_2024,SUL SÓCIO ALVINEGRO 100%,39,40.0,1560.0
142325b_2024,SUL VISITANTE INTEIRA,31,80.0,2480.0
142325b_2024,SUL VISITAΝΤΕ ΜΕΙΑ,17,40.0,680.0
142325b_2024,INGRESSO PROMOCIONAL,1057,40.0,42280.0
142325b_2024,CAMAROTE PROMOCIONAL,2075,40.0,83000.0
142326b_2024,BUSINESS CLUB - 3º ANDAR - Carnê Superficiária,90,63.59,5723.1
142326b_2024,CAMAROTES 3º ANDAR - Inteira,89,130.0,11570.0
142326b_2024,CAMAROTES 3º ANDAR - Carnê de Relacionamento,117,20.0,2340.0
142326b_2024,CAMAROTES 3º ANDAR - Carnê Superficiária,924,63.59,58757.16
142326b_2024,CAMAROTES 4º ANDAR - Inteira,78,130.0,10140.0
142326b_2024,CAMAROTES 4º ANDAR - Carnê de Relacionamento,198,20.0,3960.0
142326b_2024,CAMAROTES 4º ANDAR - Carnê Superficiária,1339,63.59,85147.01
142326b_2024,CAMAROTES 4º ANDAR - PCR,10,65.0,650.0
142326b_2024,CENTRAL LESTE - Inteira,470,220.0,103400.0
142326b_2024,CENTRAL LESTE - Meia,747,110.0,82170.0
142326b_2024,CENTRAL LESTE - Carnê de Relacionamento,23,20.0,460.0
142326b_2024,CENTRAL LESTE - Avanti - 50% Desconto,17,110.0,1870.0
142326b_2024,CENTRAL LESTE - Avanti - 100% Desconto,308,65.0,20020.0
142326b_2024,CENTRAL LESTE - Carnê Superficiária,1707,63.59,108548.13
142326b_2024,CENTRAL LESTE - Avanti - 25% Desconto,18,165.0,2970.0
142326b_2024,CENTRAL LESTE - Avanti - 75% Desconto,14,65.0,910.0
142326b_2024,CENTRAL OESTE - Inteira,456,250.0,114000.0
142326b_2024,CENTRAL OESTE - Meia,717,125.0,89625.0
142326b_2024,CENTRAL OESTE - Carnê de Relacionamento,157,20.0,3140.0
142326b_2024,CENTRAL OESTE - Cativa - Inteira,10,130.0,1300.0
142326b_2024,CENTRAL OESTE - Cativa - Meia,79,65.0,5135.0
142326b_2024,CENTRAL OESTE - Avanti - 50% Desconto,10,125.0,1250.0
142326b_2024,CENTRAL OESTE - Avanti - 100% Desconto,146,65.0,9490.0
142326b_2024,CENTRAL OESTE - Carnê Superficiária,2345,63.59,149118.55
142326b_2024,CENTRAL OESTE - Avanti - 25% Desconto,7,187.5,1312.5
142326b_2024,GOL NORTE - Inteira,110,130.0,14300.0
142326b_2024,GOL NORTE - Meia,897,65.0,58305.0
142326b_2024,GOL NORTE - Carnê de Relacionamento,4,20.0,80.0
142326b_2024,GOL NORTE - Avanti - 50% Desconto,565,65.0,36725.0
142326b_2024,GOL NORTE - Avanti - 100% Desconto,5655,65.0,367575.0
142326b_2024,GOL SUL - Inteira,817,160.0,130720.0
142326b_2024,GOL SUL - Meia,2257,80.0,180560.0
142326b_2024,GOL SUL - Carnê de Relacionamento,52,20.0,1040.0
142326b_2024,GOL SUL - Avanti - 50% Desconto,723,80.0,57840.0
142326b_2024,GOL SUL - Avanti - 100% Desconto,1708,65.0,111020.0
142326b_2024,GOL SUL - Carnê Superficiária,2095,63.59,133221.05
142326b_2024,GOL SUL - Avanti - 75% Desconto,345,65.0,22425.0
142326b_2024,PREMIUM LOUNGE - Carnê Superficiária,121,63.59,7694.39
142326b_2024,SETOR ROOFTOP - Carnê Superficiária,120,63.59,7630.8
142326b_2024,SUPERIOR LESTE - Inteira,329,150.0,49350.0
142326b_2024,SUPERIOR LESTE - Meia,546,75.0,40950.0
142326b_2024,SUPERIOR LESTE - Carnê de Relacionamento,6,20.0,120.0
142326b_2024,SUPERIOR LESTE - Avanti - 50% Desconto,194,75.0,14550.0
142326b_2024,SUPERIOR LESTE - Avanti - 100% Desconto,287,65.0,18655.0
142326b_2024,SUPERIOR LESTE - Avanti - 75% Desconto,367,65.0,23855.0
142326b_2024,SUPERIOR LESTE - Avanti - 20% Desconto,62,120.0,7440.0
142326b_2024,SUPERIOR NORTE - Inteira,295,140.0,41300.0
142326b_2024,SUPERIOR NORTE - Meia,974,70.0,68180.0
142326b_2024,SUPERIOR NORTE - Carnê de Relacionamento,4,20.0,80.0
142326b_2024,SUPERIOR NORTE - Avanti - 50% Desconto,85,70.0,5950.0
142326b_2024,SUPERIOR NORTE - Avanti - 100% Desconto,1104,65.0,71760.0
142326b_2024,SUPERIOR NORTE - Avanti - 75% Desconto,115,65.0,7475.0
142326b_2024,SUPERIOR NORTE - Avanti - 20% Desconto,19,112.0,2128.0
142326b_2024,SUPERIOR OESTE - Inteira,226,150.0,33900.0
142326b_2024,SUPERIOR OESTE - Meia,448,75.0,33600.0
142326b_2024,SUPERIOR OESTE - Carnê de Relacionamento,56,20.0,1120.0
142326b_2024,SUPERIOR OESTE - Avanti - 50% Desconto,217,75.0,16275.0
142326b_2024,SUPERIOR OESTE - Avanti - 100% Desconto,301,65.0,19565.0
142326b_2024,SUPERIOR OESTE - Avanti - 75% Desconto,204,65.0,13260.0
142326b_2024,SUPERIOR OESTE - Avanti - 20% Desconto,46,120.0,5520.0
142326b_2024,SUPERIOR SUL - Inteira,156,140.0,21840.0
142326b_2024,SUPERIOR SUL - Meia,360,70.0,25200.0
142326b_2024,SUPERIOR SUL - Visitante - Inteira,455,140.0,63700.0
142326b_2024,SUPERIOR SUL - Carnê de Relacionamento,447,20.0,8940.0
142326b_2024,SUPERIOR SUL - Visitante - Meia,401,70.0,28070.0
142326b_2024,SUPERIOR SUL - Avanti - 50% Desconto,130,70.0,9100.0
142326b_2024,SUPERIOR SUL - Avanti - 100% Desconto,65,65.0,4225.0
142326b_2024,SUPERIOR SUL - Avanti - 75% Desconto,199,65.0,12935.0
142326b_2024,SUPERIOR SUL - Avanti - 20% Desconto,27,112.0,3024.0
142327b_2024,ARQUIBANCADA LESTE LACTA - Inteira,1897,100.0,189700.0
142327b_2024,ARQUIBANCADA LESTE LACTA - Meia,1033,50.0,51650.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - VERMELHO,137,50.0,6850.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - BRANCO,769,30.0,23070.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - PRETO,419,30.0,12570.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - TRICOLOR,307,20.0,6140.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE,2175,20.0,43500.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - BRANCO BRASIL,2,100.0,200.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - PRETO BRASIL,2,100.0,200.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - PRETO CONVIDADO,128,50.0,6400.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - TRICOLOR BRASIL,1,100.0,100.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST-TRICOLOR CONVIDADO,92,50.0,4600.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE BRASIL,6,100.0,600.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE CONVIDADO,639,50.0,31950.0
142327b_2024,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,227,20.0,4540.0
142327b_2024,ARQUIBANCADA NORTE OREO - Inteira,4867,50.0,243350.0
142327b_2024,ARQUIBANCADA NORTE OREO - Meia,992,25.0,24800.0
142327b_2024,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Inteira,156,100.0,15600.0
142327b_2024,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Meia,381,50.0,19050.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - Inteira,457,80.0,36560.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - Meia,2367,40.0,94680.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - VERMELHO,65,40.0,2600.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - BRANCO,609,24.0,14616.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - PRETO,320,24.0,7680.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST-TRICOLOR,247,20.0,4940.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE,1253,20.0,25060.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - PRETO CONVIDADO,79,40.0,3160.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST-TRICOLOR CONVIDADO,58,40.0,2320.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE CONVIDADO,486,40.0,19440.0
142327b_2024,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE - DEPENDENTE MENOR,455,20.0,9100.0
142327b_2024,CADEIRA SUPERIOR LESTE LACTA - Cativa - Inteira,81,100.0,8100.0
142327b_2024,CADEIRA SUPERIOR LESTE LACTA - Cativa - Meia,394,50.0,19700.0
142327b_2024,CADEIRA SUPERIOR LESTE LACTA - ST - DIAMANTE,55,20.0,1100.0
142327b_2024,CADEIRA SUPERIOR LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,135,20.0,2700.0
142327b_2024,CADEIRA SUPERIOR NORTE OREO - Inteira,1255,80.0,100400.0
142327b_2024,CADEIRA SUPERIOR NORTE OREO - Meia,295,40.0,11800.0
142327b_2024,CADEIRA SUPERIOR OESTE OURO BRANCO - Especial - Inteira,475,200.0,95000.0
142327b_2024,CADEIRA SUPERIOR OESTE OURO BRANCO - Cativa - Inteira,38,100.0,3800.0
142327b_2024,CADEIRA SUPERIOR OESTE OURO BRANCO - Cativa - Meia,1239,50.0,61950.0
142327b_2024,CADEIRA SUPERIOR OESTE OURO BRANCO - Especial - Meia,501,100.0,50100.0
142327b_2024,CADEIRA SUPERIOR SUL DIAMANTE NEGRO - Inteira,180,150.0,27000.0
142327b_2024,CADEIRA SUPERIOR SUL DIAMANTE NEGRO - Meia,1077,75.0,80775.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - Inteira,83,150.0,12450.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - Meia,800,75.0,60000.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - ST - TRICOLOR,13,30.0,390.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - ST - DIAMANTE,369,20.0,7380.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - ST - TRICOLOR CONVIDADO,6,75.0,450.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - ST - DIAMANTE CONVIDADO,53,75.0,3975.0
142327b_2024,CADEIRA TÉRREA LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,172,20.0,3440.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - Inteira,187,150.0,28050.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - Meia,400,75.0,30000.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST-TRICOLOR,26,30.0,780.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST - DIAMANTE,272,20.0,5440.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST - TRICOLOR BRASIL,1,150.0,150.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST-TRICOLOR CONVIDADO,7,75.0,525.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST - DIAMANTE BRASIL,1,150.0,150.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST - DIAMANTE CONVIDADO,94,75.0,7050.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - ST - DIAMANTE - DEPENDENTE MENOR,13,20.0,260.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - PCD - P.C.D. - Inteira,219,50.0,10950.0
142327b_2024,CADEIRA TÉRREA OESTE OURO BRANCO - PCD - P.C.D. - Acompanhante,62,50.0,3100.0
142327b_2024,CADEIRA TÉRREA SUL DIAMANTE NEGRO - P.C.D. - Inteira,24,50.0,1200.0
142327b_2024,CADEIRA TÉRREA SUL DIAMANTE NEGRO - P.C.D. - Acompanhante,15,50.0,750.0
142327b_2024,CAMAROTE DOS ÍDOLOS - Inteira,239,600.0,143400.0
142327b_2024,CAMAROTE DOS ÍDOLOS - Meia,133,300.0,39900.0
142327b_2024,CAMAROTE SUPERIOR LESTE - Meia,103,50.0,5150.0
142327b_2024,CAMAROTE SUPERIOR NORTE - Meia,353,50.0,17650.0
142327b_2024,CAMAROTE SUPERIOR OESTE - Meia,9,50.0,450.0
142327b_2024,CAMAROTE SUPERIOR SUL - Inteira,47,100.0,4700.0
142327b_2024,CAMAROTE SUPERIOR SUL - Meia,1107,50.0,55350.0
142327b_2024,CAMAROTE TÉRREO LESTE - Inteira,310,100.0,31000.0
142327b_2024,CAMAROTE TÉRREO LESTE - Meia,437,50.0,21850.0
142327b_2024,CAMAROTE TÉRREO LESTE - Sócio,212,50.0,10600.0
142327b_2024,CAMAROTE TÉRREO NORTE - Inteira,64,100.0,6400.0
142327b_2024,CAMAROTE TÉRREO NORTE - Meia,109,50.0,5450.0
142327b_2024,CAMAROTE TÉRREO OESTE - Meia,529,50.0,26450.0
142327b_2024,CAMAROTE TÉRREO OESTE - Tribuna do Conselho,1005,20.0,20100.0
142327b_2024,CAMAROTE TÉRREO OESTE - CORPORATIVO - Inteira,98,300.0,29400.0
142327b_2024,CAMAROTE TÉRREO OESTE - CORPORATIVO - Único,337,50.0,16850.0
142327b_2024,CAMAROTE TÉRREO SUL - Inteira,217,100.0,21700.0
142327b_2024,CAMAROTE TÉRREO SUL - Meia,300,50.0,15000.0
142328b_2024,SETOR ARQUIBANCADA - CORTESIAS - INTEIRA,2257,1.0,2257.0
142328b_2024,SETOR ARQUIBANCADA - ESPECIAL - INTEIRA,1141,90.0,102690.0
142328b_2024,SETOR ARQUIBANCADA - ESPECIAL - MEIA,99,45.0,4455.0
142328b_2024,SETOR ARQUIBANCADA - INFERIOR CENTRAL - INTEIRA,4,150.0,600.0
142328b_2024,SETOR ARQUIBANCADA - INFERIOR CENTRAL - MEIA,12,75.0,900.0
142328b_2024,SETOR ARQUIBANCADA - INFERIOR NORTE - INTEIRA,2445,50.0,122250.0
142328b_2024,SETOR ARQUIBANCADA - INFERIOR NORTE - ΜΕΙΑ,2032,25.0,50800.0
142328b_2024,SETOR ARQUIBANCADA - INFERIOR SUL - INTEIRA,784,50.0,39200.0
142328b_2024,SETOR ARQUIBANCADA - INFERIOR SUL - ΜΕΙΑ,1988,25.0,49700.0
142328b_2024,SETOR ARQUIBANCADA - PREMIUM - INTEIRA,17,300.0,5100.0
142328b_2024,SETOR ARQUIBANCADA - PREMIUM - ΜΕΙΑ,7,150.0,1050.0
142328b_2024,SETOR ARQUIBANCADA - SÓCIO TORCEDOR - INTEIRA,20079,1.0,20079.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - INTEIRA,3194,70.0,223580.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - MEIA,2021,35.0,70735.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR NORTE VISITANTE - INTEIRA,1641,200.0,328200.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR NORTE VISITANTE - MEIΑ,1077,100.0,107700.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL - INTEIRA,11,200.0,2200.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL - MEΙΑ,11,100.0,1100.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL SÓCIO - INTEIRA,2458,50.0,122900.0
142328b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL SÓCIO - ΜΕΙΑ,3015,25.0,75375.0
142328b_2024,GRATUIDADE - INTEIRA,978,0.0,0.0
